_id,city_code,city_name,name,street_type
63fd0cf88cbfb5572cacb7fa,2610100000,Івано-Франківськ,Гаркуші,вулиця
63fd0cf88cbfb5572cacb813,2610100000,Івано-Франківськ,Деповська,вулиця
63fd0cf88cbfb5572cacb823,2610100000,Івано-Франківськ,Дудаєва Джохара,вулиця
63fd0cf88cbfb5572cacb83d,2610100000,Івано-Франківськ,Каменярів,вулиця
63fd0cf88cbfb5572cacb840,2610100000,Івано-Франківськ,Карпатської Січі,вулиця
63fd0cf88cbfb5572cacb859,2610100000,Івано-Франківськ,Космічна,вулиця
63fd0cf88cbfb5572cacb85b,2610100000,Івано-Франківськ,Коцюбинського,вулиця
63fd0cf88cbfb5572cacb85f,2610100000,Івано-Франківськ,Красівського З.,вулиця
63fd0cf88cbfb5572cacb862,2610100000,Івано-Франківськ,Кримська,вулиця
63fd0cf88cbfb5572cacb868,2610100000,Івано-Франківськ,Курбаса Леся,вулиця
63fd0cf88cbfb5572cacb869,2610100000,Івано-Франківськ,Курівця Івана,вулиця
63fd0cf88cbfb5572cacb86b,2610100000,Івано-Франківськ,Левицького Романа,вулиця
63fd0cf88cbfb5572cacb870,2610100000,Івано-Франківськ,Лепкого Богдана,вулиця
63fd0cf88cbfb5572cacb87e,2610100000,Івано-Франківськ,Макуха І.,вулиця
63fd0cf88cbfb5572cacb892,2610100000,Івано-Франківськ,Миру,вулиця
63fd0cf88cbfb5572cacb8c4,2610100000,Івано-Франківськ,Подільська,вулиця
63fd0cf88cbfb5572cacb8d5,2610100000,Івано-Франківськ,Прутська,вулиця
63fd0cf88cbfb5572cacb8ed,2610100000,Івано-Франківськ,Сахарова академіка,вулиця
63fd0cf88cbfb5572cacb8f9,2610100000,Івано-Франківськ,Сковороди Г.,вулиця
63fd0cf88cbfb5572cacb902,2610100000,Івано-Франківськ,Софіївка,вулиця
63fd0cf88cbfb5572cacb90e,2610100000,Івано-Франківськ,Стуса Василя,вулиця
63fd0cf88cbfb5572cacb923,2610100000,Івано-Франківськ,Українки Лесі,вулиця
63fd0cf88cbfb5572cacb926,2610100000,Івано-Франківськ,Української Дивізії,вулиця
63fd0cf88cbfb5572cacb7f9,2610100000,Івано-Франківськ,Гарбарська,вулиця
63fd0cf88cbfb5572cacb7fb,2610100000,Івано-Франківськ,Гвардійська,вулиця
63fd0cf88cbfb5572cacb803,2610100000,Івано-Франківськ,Гнатюка академіка,вулиця
63fd0cf88cbfb5572cacb806,2610100000,Івано-Франківськ,Головатого Антона,вулиця
63fd0cf88cbfb5572cacb80c,2610100000,Івано-Франківськ,Грушевського Михайла,вулиця
63fd0cf88cbfb5572cacb81c,2610100000,Івано-Франківськ,Донцова,вулиця
63fd0cf88cbfb5572cacb828,2610100000,Івано-Франківськ,Желехівського,вулиця
63fd0cf88cbfb5572cacb833,2610100000,Івано-Франківськ,Зелений,провулок
63fd0cf88cbfb5572cacb84a,2610100000,Івано-Франківськ,Кобилянської,вулиця
63fd0cf88cbfb5572cacb850,2610100000,Івано-Франківськ,Коломийська,вулиця
63fd0cf88cbfb5572cacb857,2610100000,Івано-Франківськ,Коротка,вулиця
63fd0cf88cbfb5572cacb88b,2610100000,Івано-Франківськ,Менделеєва,вулиця
63fd0cf88cbfb5572cacb88c,2610100000,Івано-Франківськ,Мечникова,вулиця
63fd0cf88cbfb5572cacb89a,2610100000,Івано-Франківськ,Набережна ім. В. Стефаника,вулиця
63fd0cf88cbfb5572cacb8b8,2610100000,Івано-Франківськ,Патона,вулиця
63fd0cf88cbfb5572cacb8ea,2610100000,Івано-Франківськ,Садовий,провулок
63fd0cf88cbfb5572cacb90a,2610100000,Івано-Франківськ,Стефаника,вулиця
63fd0cf88cbfb5572cacb90d,2610100000,Івано-Франківськ,Стрийська,вулиця
63fd0cf88cbfb5572cacb921,2610100000,Івано-Франківськ,Угорська,вулиця
63fd0cf88cbfb5572cacb924,2610100000,Івано-Франківськ,Українська,вулиця
63fd0cf88cbfb5572cacb929,2610100000,Івано-Франківськ,Федьковича,вулиця
63fd0cf88cbfb5572cacb7cd,2610100000,Івано-Франківськ,Бобикевича,вулиця
63fd0cf88cbfb5572cacb7c3,2610100000,Івано-Франківськ,Барвиста,вулиця
63fd0cf88cbfb5572cacb7d7,2610100000,Івано-Франківськ,Валова,вулиця
63fd0cf88cbfb5572cacb801,2610100000,Івано-Франківськ,Глібова,вулиця
63fd0cf88cbfb5572cacb805,2610100000,Івано-Франківськ,Голинського сотника,вулиця
63fd0cf88cbfb5572cacb812,2610100000,Івано-Франківськ,"Дем'янів Лаз",вулиця
63fd0cf88cbfb5572cacb814,2610100000,Івано-Франківськ,Джерельна,вулиця
63fd0cf88cbfb5572cacb81f,2610100000,Івано-Франківськ,Достоєвського,вулиця
63fd0cf88cbfb5572cacb822,2610100000,Івано-Франківськ,Дружби,провулок
63fd0cf88cbfb5572cacb825,2610100000,Івано-Франківськ,Європейська,площа
63fd0cf88cbfb5572cacb85a,2610100000,Івано-Франківськ,Котляревського,вулиця
63fd0cf88cbfb5572cacb871,2610100000,Івано-Франківськ,Лермонтова,вулиця
63fd0cf88cbfb5572cacb888,2610100000,Івано-Франківськ,Мельника Андрія,вулиця
63fd0cf88cbfb5572cacb897,2610100000,Івано-Франківськ,Молодіжна,вулиця
63fd0cf88cbfb5572cacb89b,2610100000,Івано-Франківськ,Надвірнянська,вулиця
63fd0cf88cbfb5572cacb8a0,2610100000,Івано-Франківськ,Некрасова,вулиця
63fd0cf88cbfb5572cacb8b0,2610100000,Івано-Франківськ,Опришівецька,вулиця
63fd0cf88cbfb5572cacb8c7,2610100000,Івано-Франківськ,Полковника Андрусяка,вулиця
63fd0cf88cbfb5572cacb8d9,2610100000,Івано-Франківськ,Ребета Л.,вулиця
63fd0cf88cbfb5572cacb8e9,2610100000,Івано-Франківськ,Сагайдачного гетьмана,вулиця
63fd0cf88cbfb5572cacb8f2,2610100000,Івано-Франківськ,Симиренків,вулиця
63fd0cf88cbfb5572cacb8f5,2610100000,Івано-Франківськ,Січеславська,вулиця
63fd0cf88cbfb5572cacb8fb,2610100000,Івано-Франківськ,"Слов'янська",вулиця
63fd0cf88cbfb5572cacb901,2610100000,Івано-Франківськ,Сосенка М.,вулиця
63fd0cf88cbfb5572cacb92e,2610100000,Івано-Франківськ,Харківська,вулиця
63fd0cf88cbfb5572cacb93b,2610100000,Івано-Франківськ,Цьоклера,вулиця
63fd0cf88cbfb5572cacb944,2610100000,Івано-Франківськ,Чубинського П.,вулиця
63fd0cf88cbfb5572cacb949,2610100000,Івано-Франківськ,Шкільна,вулиця
63fd0cf88cbfb5572cacb7cf,2610100000,Івано-Франківськ,Боєслава,вулиця
63fd0cf88cbfb5572cacb7df,2610100000,Івано-Франківськ,Виговського,вулиця
63fd0cf88cbfb5572cacb7ef,2610100000,Івано-Франківськ,Волинська,вулиця
63fd0cf88cbfb5572cacb800,2610100000,Івано-Франківськ,Гімназійна,вулиця
63fd0cf88cbfb5572cacb81b,2610100000,Івано-Франківськ,Докучаєва,вулиця
63fd0cf88cbfb5572cacb836,2610100000,Івано-Франківськ,Івана Павла ІІ,вулиця
63fd0cf88cbfb5572cacb85c,2610100000,Івано-Франківськ,Кравецька,вулиця
63fd0cf88cbfb5572cacb874,2610100000,Івано-Франківськ,Лісова,вулиця
63fd0cf88cbfb5572cacb895,2610100000,Івано-Франківськ,Млинарська,вулиця
63fd0cf88cbfb5572cacb8c0,2610100000,Івано-Франківськ,Південний,бульвар
63fd0cf88cbfb5572cacb919,2610100000,Івано-Франківськ,Толстого,вулиця
63fd0cf88cbfb5572cacb948,2610100000,Івано-Франківськ,Шеремети,вулиця
63fd0cf88cbfb5572cacb7be,2610100000,Івано-Франківськ,2000-річчя Різдва Христового,вулиця
63fd0cf88cbfb5572cacb7ea,2610100000,Івано-Франківськ,Вірменська,вулиця
63fd0cf88cbfb5572cacb7f1,2610100000,Івано-Франківськ,Волошина,вулиця
63fd0cf88cbfb5572cacb7fe,2610100000,Івано-Франківськ,Героїв-пожежних,вулиця
63fd0cf88cbfb5572cacb819,2610100000,Івано-Франківськ,Довга,вулиця
63fd0cf88cbfb5572cacb82a,2610100000,Івано-Франківськ,Загвіздянська,вулиця
63fd0cf88cbfb5572cacb82c,2610100000,Івано-Франківськ,Заливахи О.,вулиця
63fd0cf88cbfb5572cacb842,2610100000,Івано-Франківськ,Карпинця Я.,вулиця
63fd0cf88cbfb5572cacb844,2610100000,Івано-Франківськ,Касіяна,вулиця
63fd0cf88cbfb5572cacb84c,2610100000,Івано-Франківськ,Ковалевської,вулиця
63fd0cf88cbfb5572cacb872,2610100000,Івано-Франківськ,Лесіва Отця,вулиця
63fd0cf88cbfb5572cacb87d,2610100000,Івано-Франківськ,Максимовича,вулиця
63fd0cf88cbfb5572cacb880,2610100000,Івано-Франківськ,Малицької Костантини,вулиця
63fd0cf88cbfb5572cacb89f,2610100000,Івано-Франківськ,Незалежності,вулиця
63fd0cf88cbfb5572cacb8a5,2610100000,Івано-Франківськ,Новаківського,вулиця
63fd0cf88cbfb5572cacb8e2,2610100000,Івано-Франківськ,Робітнича,вулиця
63fd0cf88cbfb5572cacb8e3,2610100000,Івано-Франківськ,Романчука Ю.,вулиця
63fd0cf88cbfb5572cacb8e6,2610100000,Івано-Франківськ,Русової Софії,вулиця
63fd0cf88cbfb5572cacb8e8,2610100000,Івано-Франківськ,Сабата М.,вулиця
63fd0cf88cbfb5572cacb915,2610100000,Івано-Франківськ,Тичини,вулиця
63fd0cf88cbfb5572cacb918,2610100000,Івано-Франківськ,Токарська,вулиця
63fd0cf88cbfb5572cacb928,2610100000,Івано-Франківськ,Ушинського,вулиця
63fd0cf88cbfb5572cacb94c,2610100000,Івано-Франківськ,Шухевичів,вулиця
63fd0cf88cbfb5572cacb7c4,2610100000,Івано-Франківськ,Барнича,вулиця
63fd0cf88cbfb5572cacb7cb,2610100000,Івано-Франківськ,Білозіра,вулиця
63fd0cf88cbfb5572cacb7d0,2610100000,Івано-Франківськ,Бориславська,вулиця
63fd0cf88cbfb5572cacb7e2,2610100000,Івано-Франківськ,Вишиваного,вулиця
63fd0cf88cbfb5572cacb7e6,2610100000,Івано-Франківськ,Військових ветеранів,вулиця
63fd0cf88cbfb5572cacb7e9,2610100000,Івано-Франківськ,Вінницький,провулок
63fd0cf88cbfb5572cacb7fc,2610100000,Івано-Франківськ,Героїв Крут,вулиця
63fd0cf88cbfb5572cacb80a,2610100000,Івано-Франківськ,Горохолинська,вулиця
63fd0cf88cbfb5572cacb81d,2610100000,Івано-Франківськ,Дорошенка П. Гетьмана,вулиця
63fd0cf88cbfb5572cacb848,2610100000,Івано-Франківськ,Кисілевської О.,вулиця
63fd0cf88cbfb5572cacb84d,2610100000,Івано-Франківськ,Ковальська,вулиця
63fd0cf88cbfb5572cacb86a,2610100000,Івано-Франківськ,Левинського І.,вулиця
63fd0cf88cbfb5572cacb881,2610100000,Івано-Франківськ,Манюха В.,вулиця
63fd0cf88cbfb5572cacb884,2610100000,Івано-Франківськ,Мартовича Леся,вулиця
63fd0cf88cbfb5572cacb8b3,2610100000,Івано-Франківськ,Павлика М.,вулиця
63fd0cf88cbfb5572cacb8c8,2610100000,Івано-Франківськ,Полотнюків,вулиця
63fd0cf88cbfb5572cacb8d0,2610100000,Івано-Франківськ,Промислова,вулиця
63fd0cf88cbfb5572cacb8d8,2610100000,Івано-Франківськ,Радіщева,вулиця
63fd0cf88cbfb5572cacb8de,2610100000,Івано-Франківськ,Рильського,вулиця
63fd0cf88cbfb5572cacb8fe,2610100000,Івано-Франківськ,Солотвинська,вулиця
63fd0cf88cbfb5572cacb900,2610100000,Івано-Франківськ,Сорохтея О.,вулиця
63fd0cf88cbfb5572cacb938,2610100000,Івано-Франківськ,Циганкова Дмитра,вулиця
63fd0cf88cbfb5572cacb939,2610100000,Івано-Франківськ,Ципки,вулиця
63fd0cf88cbfb5572cacb945,2610100000,Івано-Франківськ,Шашкевича,вулиця
63fd0cf88cbfb5572cacb94f,2610100000,Івано-Франківськ,Яремчука Н.,вулиця
63fd0dd38cbfb5572cacb97a,6310100000,Харків,Анапська,вулиця
63fd0dd38cbfb5572cacb957,6310100000,Харків,Абрикосова,вулиця
63fd0dd38cbfb5572cacb96e,6310100000,Харків,Академіка Проскури,вулиця
63fd0dd38cbfb5572cacb959,6310100000,Харків,Авіахімічна,вулиця
63fd0dd38cbfb5572cacb958,6310100000,Харків,Авангардна,вулиця
63fd0dd38cbfb5572cacb970,6310100000,Харків,Академіка Філіппова,вулиця
63fd0dd38cbfb5572cacb954,6310100000,Харків,23 Серпня,вулиця
63fd0dd38cbfb5572cacb96d,6310100000,Харків,Академіка Павлова,вулиця
63fd0dd38cbfb5572cacb95c,6310100000,Харків,Автоґенна,вулиця
63fd0dd38cbfb5572cacb962,6310100000,Харків,Адигейська,вулиця
63fd0dd38cbfb5572cacb95a,6310100000,Харків,Авіаційна,вулиця
63fd0dd38cbfb5572cacb955,6310100000,Харків,Абаканська,вулиця
63fd0dd38cbfb5572cacb983,6310100000,Харків,Арсенальна,вулиця
63fd0dd38cbfb5572cacb97e,6310100000,Харків,Аравійська,вулиця
63fd0dd38cbfb5572cacb98e,6310100000,Харків,Ахсарова,вулиця
63fd0dd38cbfb5572cacb998,6310100000,Харків,Бакинських Комісарів,вулиця
63fd0dd38cbfb5572cacb99d,6310100000,Харків,Балаклійська,вулиця
63fd0dd38cbfb5572cacb9a0,6310100000,Харків,Балтійська,вулиця
63fd0dd38cbfb5572cacb9e1,6310100000,Харків,Бульварна,вулиця
63fd0dd38cbfb5572cacb9ef,6310100000,Харків,Велика Кільцева,вулиця
63fd0dd38cbfb5572cacba24,6310100000,Харків,Вятська,вулиця
63fd0dd38cbfb5572cacba25,6310100000,Харків,Гагаріна,вулиця
63fd0dd38cbfb5572cacba4d,6310100000,Харків,Горького,вулиця
63fd0dd38cbfb5572cacba60,6310100000,Харків,"Гур'ївська",вулиця
63fd0dd38cbfb5572cacba6f,6310100000,Харків,Делегатська,вулиця
63fd0dd38cbfb5572cacba90,6310100000,Харків,Донця-Захаржевського,вулиця
63fd0dd38cbfb5572cacba94,6310100000,Харків,Достоєвського,вулиця
63fd0dd38cbfb5572cacbaa4,6310100000,Харків,Єсеніна,вулиця
63fd0dd38cbfb5572cacbaa9,6310100000,Харків,Жихорська,вулиця
63fd0dd38cbfb5572cacbab9,6310100000,Харків,Залютинська,вулиця
63fd0dd38cbfb5572cacbabf,6310100000,Харків,Звільнення,вулиця
63fd0dd38cbfb5572cacbacd,6310100000,Харків,Зоряна,вулиця
63fd0dd38cbfb5572cacbaf5,6310100000,Харків,Карпівська,вулиця
63fd0dd38cbfb5572cacbafe,6310100000,Харків,Квіткинська,вулиця
63fd0dd38cbfb5572cacbb09,6310100000,Харків,Кисляк,вулиця
63fd0dd38cbfb5572cacbb0a,6310100000,Харків,Китаєнка,вулиця
63fd0dd38cbfb5572cacbb0e,6310100000,Харків,Кіровська,вулиця
63fd0dd38cbfb5572cacbb14,6310100000,Харків,Клубна,вулиця
63fd0dd38cbfb5572cacbb33,6310100000,Харків,Коростельська,вулиця
63fd0dd38cbfb5572cacbb3e,6310100000,Харків,Котельниківська,вулиця
63fd0dd38cbfb5572cacbb4f,6310100000,Харків,Краснодарська,вулиця
63fd0dd38cbfb5572cacbb85,6310100000,Харків,Лесі Українки,вулиця
63fd0dd38cbfb5572cacbb8d,6310100000,Харків,Лінійна,вулиця
63fd0dd38cbfb5572cacbba9,6310100000,Харків,Майкопська,вулиця
63fd0dd38cbfb5572cacbbb8,6310100000,Харків,Марка Вовчка,вулиця
63fd0dd38cbfb5572cacbbc4,6310100000,Харків,Маяковського,вулиця
63fd0dd38cbfb5572cacbbc8,6310100000,Харків,Менделєєва,вулиця
63fd0dd38cbfb5572cacbbcc,6310100000,Харків,Метробудівників,вулиця
63fd0dd38cbfb5572cacbbd1,6310100000,Харків,Минайленка,вулиця
63fd0dd38cbfb5572cacbbdd,6310100000,Харків,Мініна,вулиця
63fd0dd38cbfb5572cacbbe2,6310100000,Харків,Мічуріна,вулиця
63fd0dd38cbfb5572cacbbf1,6310100000,Харків,Моторна,вулиця
63fd0dd38cbfb5572cacbbfd,6310100000,Харків,Надіївська,вулиця
63fd0dd38cbfb5572cacbc03,6310100000,Харків,Народовладдя,вулиця
63fd0dd38cbfb5572cacbc12,6310100000,Харків,Нижегородська,вулиця
63fd0dd38cbfb5572cacbc19,6310100000,Харків,Нікітіна,вулиця
63fd0dd38cbfb5572cacbc33,6310100000,Харків,Новосибірська,вулиця
63fd0dd38cbfb5572cacbc3a,6310100000,Харків,Овражна,вулиця
63fd0dd38cbfb5572cacbc4d,6310100000,Харків,Орача,вулиця
63fd0dd38cbfb5572cacbc58,6310100000,Харків,Острогозька,вулиця
63fd0dd38cbfb5572cacbc5a,6310100000,Харків,Офіцерська,вулиця
63fd0dd38cbfb5572cacbc67,6310100000,Харків,Паркова,вулиця
63fd0dd38cbfb5572cacbc6e,6310100000,Харків,Переможна,вулиця
63fd0dd38cbfb5572cacbc96,6310100000,Харків,Плиткова,вулиця
63fd0dd38cbfb5572cacbcaa,6310100000,Харків,Посівкомівська,вулиця
63fd0dd38cbfb5572cacbcbe,6310100000,Харків,Проскурівська,вулиця
63fd0dd38cbfb5572cacbcd3,6310100000,Харків,Районна,вулиця
63fd0dd38cbfb5572cacbcd7,6310100000,Харків,Революції 1905 року,вулиця
63fd0dd38cbfb5572cacbce0,6310100000,Харків,Рилєєва,вулиця
63fd0dd38cbfb5572cacbcf3,6310100000,Харків,Рудінська,вулиця
63fd0dd38cbfb5572cacbcf6,6310100000,Харків,Руставелі,вулиця
63fd0dd38cbfb5572cacbd04,6310100000,Харків,Саперна,вулиця
63fd0dd38cbfb5572cacbd0e,6310100000,Харків,Світанкова,вулиця
63fd0dd38cbfb5572cacbd17,6310100000,Харків,Семікінська,вулиця
63fd0dd38cbfb5572cacbd1a,6310100000,Харків,Сербиченка,вулиця
63fd0dd38cbfb5572cacbd1f,6310100000,Харків,Серп і Молот,вулиця
63fd0dd38cbfb5572cacb964,6310100000,Харків,Аеропортна,вулиця
63fd0dd38cbfb5572cacb988,6310100000,Харків,Архангельська,вулиця
63fd0dd38cbfb5572cacb98c,6310100000,Харків,Астрономічна,вулиця
63fd0dd38cbfb5572cacb9b8,6310100000,Харків,Білоруська,вулиця
63fd0dd38cbfb5572cacb9df,6310100000,Харків,Бузкова,вулиця
63fd0dd38cbfb5572cacb9e8,6310100000,Харків,Варварівська,вулиця
63fd0dd38cbfb5572cacb9ed,6310100000,Харків,Велика Гончарівська,вулиця
63fd0dd38cbfb5572cacb9fb,6310100000,Харків,Весніна,вулиця
63fd0dd38cbfb5572cacba11,6310100000,Харків,Войкова,вулиця
63fd0dd38cbfb5572cacba13,6310100000,Харків,Волзька,вулиця
63fd0dd38cbfb5572cacba1c,6310100000,Харків,Воробйова,вулиця
63fd0dd38cbfb5572cacba33,6310100000,Харків,Гвардійський,провулок
63fd0dd38cbfb5572cacba36,6310100000,Харків,Геничеська,вулиця
63fd0dd38cbfb5572cacba3d,6310100000,Харків,Гірська,вулиця
63fd0dd38cbfb5572cacba3e,6310100000,Харків,Гіршмана,вулиця
63fd0dd38cbfb5572cacba43,6310100000,Харків,Голубівська,вулиця
63fd0dd38cbfb5572cacba4b,6310100000,Харків,Городовикова,вулиця
63fd0dd38cbfb5572cacba5f,6310100000,Харків,Гумілевського,вулиця
63fd0dd38cbfb5572cacba89,6310100000,Харків,Доброхотова,вулиця
63fd0dd38cbfb5572cacba99,6310100000,Харків,Дубова,вулиця
63fd0dd38cbfb5572cacbab0,6310100000,Харків,"З'єднана",вулиця
63fd0dd38cbfb5572cacbac6,6310100000,Харків,Земовська,вулиця
63fd0dd38cbfb5572cacbae6,6310100000,Харків,Калінінградська,вулиця
63fd0dd38cbfb5572cacbaee,6310100000,Харків,Каразіна,вулиця
63fd0dd38cbfb5572cacbaff,6310100000,Харків,Квіткова,вулиця
63fd0dd38cbfb5572cacbb07,6310100000,Харків,Киргизька,вулиця
63fd0dd38cbfb5572cacbb0f,6310100000,Харків,Клапцова,вулиця
63fd0dd38cbfb5572cacbb10,6310100000,Харків,Кленова,вулиця
63fd0dd38cbfb5572cacbb21,6310100000,Харків,Колосиста,вулиця
63fd0dd38cbfb5572cacbb22,6310100000,Харків,Кольцовська,вулиця
63fd0dd38cbfb5572cacbb2a,6310100000,Харків,Конєва,вулиця
63fd0dd38cbfb5572cacbb39,6310100000,Харків,Костичева,вулиця
63fd0dd38cbfb5572cacbb3b,6310100000,Харків,Костромська,вулиця
63fd0dd38cbfb5572cacbb41,6310100000,Харків,Котляревського,вулиця
63fd0dd38cbfb5572cacbb49,6310100000,Харків,Краматорська,вулиця
63fd0dd38cbfb5572cacbb5a,6310100000,Харків,Криворізька,вулиця
63fd0dd38cbfb5572cacbb61,6310100000,Харків,Крупської,вулиця
63fd0dd38cbfb5572cacbb95,6310100000,Харків,Лозівська,вулиця
63fd0dd38cbfb5572cacbb9b,6310100000,Харків,Лугопаркова,вулиця
63fd0dd38cbfb5572cacbba1,6310100000,Харків,Лютівська,вулиця
63fd0dd38cbfb5572cacbba6,6310100000,Харків,Магаданська,вулиця
63fd0dd38cbfb5572cacbbd4,6310100000,Харків,Миролюбна,вулиця
63fd0dd38cbfb5572cacbbdf,6310100000,Харків,Місцева,вулиця
63fd0dd38cbfb5572cacbbe0,6310100000,Харків,Міськрадівська,вулиця
63fd0dd38cbfb5572cacbbe7,6310100000,Харків,Молодіжна,вулиця
63fd0dd38cbfb5572cacbbf4,6310100000,Харків,Музична,вулиця
63fd0dd38cbfb5572cacbbf8,6310100000,Харків,Муромська,вулиця
63fd0dd38cbfb5572cacbbfb,6310100000,Харків,Нагірна,вулиця
63fd0dd38cbfb5572cacbc0a,6310100000,Харків,Некрасова,вулиця
63fd0dd38cbfb5572cacbc0b,6310100000,Харків,Неманська,вулиця
63fd0dd38cbfb5572cacbc0c,6310100000,Харків,Немишлянська,вулиця
63fd0dd38cbfb5572cacbc10,6310100000,Харків,Нехаєнка,вулиця
63fd0dd38cbfb5572cacbc1c,6310100000,Харків,Нікопольська,вулиця
63fd0dd38cbfb5572cacbc28,6310100000,Харків,Новомирська,вулиця
63fd0dd38cbfb5572cacbc45,6310100000,Харків,Олеся Гончара,вулиця
63fd0dd38cbfb5572cacbc47,6310100000,Харків,Олімпійська,вулиця
63fd0dd38cbfb5572cacbc48,6310100000,Харків,Ольгінська,вулиця
63fd0dd38cbfb5572cacbc56,6310100000,Харків,Остапа Вишні,вулиця
63fd0dd38cbfb5572cacbc62,6310100000,Харків,"П'ятихатська",вулиця
63fd0dd38cbfb5572cacbc6b,6310100000,Харків,Пащенківська,вулиця
63fd0dd38cbfb5572cacbc71,6310100000,Харків,Переяславська,вулиця
63fd0dd38cbfb5572cacbc8a,6310100000,Харків,Підгірна,вулиця
63fd0dd38cbfb5572cacbc8d,6310100000,Харків,Підлісна,вулиця
63fd0dd38cbfb5572cacbc9b,6310100000,Харків,Познанська,вулиця
63fd0dd38cbfb5572cacb972,6310100000,Харків,Актюбінська,вулиця
63fd0dd38cbfb5572cacb974,6310100000,Харків,Алмазна,вулиця
63fd0dd38cbfb5572cacb97c,6310100000,Харків,Анрі Барбюса,вулиця
63fd0dd38cbfb5572cacb97d,6310100000,Харків,Антокольського,вулиця
63fd0dd38cbfb5572cacb985,6310100000,Харків,Артилерійська,вулиця
63fd0dd38cbfb5572cacb98b,6310100000,Харків,Астраханська,вулиця
63fd0dd38cbfb5572cacb98f,6310100000,Харків,Ашгабатська,вулиця
63fd0dd38cbfb5572cacb9af,6310100000,Харків,Березівська,вулиця
63fd0dd38cbfb5572cacb9b3,6310100000,Харків,Бєлінського,вулиця
63fd0dd38cbfb5572cacb9c1,6310100000,Харків,Благодатна,вулиця
63fd0dd38cbfb5572cacb9ca,6310100000,Харків,Болгарська,вулиця
63fd0dd38cbfb5572cacb9cd,6310100000,Харків,Бондарівська,вулиця
63fd0dd38cbfb5572cacb9cf,6310100000,Харків,Борисівська,вулиця
63fd0dd38cbfb5572cacb9d8,6310100000,Харків,Бригадна,вулиця
63fd0dd38cbfb5572cacb9d9,6310100000,Харків,Броненосця Потьомкіна,вулиця
63fd0dd38cbfb5572cacb9e3,6310100000,Харків,Вавилова,вулиця
63fd0dd38cbfb5572cacb9f9,6310100000,Харків,Верхоянська,вулиця
63fd0dd38cbfb5572cacba02,6310100000,Харків,Високогірна,вулиця
63fd0dd38cbfb5572cacba19,6310100000,Харків,Волочаївська,вулиця
63fd0dd38cbfb5572cacba50,6310100000,Харків,Гранітна,вулиця
63fd0dd38cbfb5572cacba52,6310100000,Харків,Греківська,вулиця
63fd0dd38cbfb5572cacba8a,6310100000,Харків,Доватора,вулиця
63fd0dd38cbfb5572cacbab2,6310100000,Харків,Завода Комсомолець,вулиця
63fd0dd38cbfb5572cacbab6,6310100000,Харків,Залізнична,вулиця
63fd0dd38cbfb5572cacbabd,6310100000,Харків,"Зв'язку",вулиця
63fd0dd38cbfb5572cacbae2,6310100000,Харків,Кабардинська,вулиця
63fd0dd38cbfb5572cacbaf8,6310100000,Харків,Каховська,вулиця
63fd0dd38cbfb5572cacbafa,6310100000,Харків,Каширська,вулиця
63fd0dd38cbfb5572cacbb06,6310100000,Харків,Кипарисова,вулиця
63fd0dd38cbfb5572cacbb1d,6310100000,Харків,Кокчетавська,вулиця
63fd0dd38cbfb5572cacbb23,6310100000,Харків,Командарма Корка,вулиця
63fd0dd38cbfb5572cacbb28,6310100000,Харків,Комуни,вулиця
63fd0dd38cbfb5572cacbb56,6310100000,Харків,Кремлівська,вулиця
63fd0dd38cbfb5572cacbb62,6310100000,Харків,Крюківська,вулиця
63fd0dd38cbfb5572cacbb9a,6310100000,Харків,Лугівська,вулиця
63fd0dd38cbfb5572cacbba8,6310100000,Харків,Магнітогорська,вулиця
63fd0dd38cbfb5572cacbbbc,6310100000,Харків,Маршала Батицького,вулиця
63fd0dd38cbfb5572cacbbc1,6310100000,Харків,Машиністів,вулиця
63fd0dd38cbfb5572cacbbc3,6310100000,Харків,Маяковського,вулиця
63fd0dd38cbfb5572cacbbf0,6310100000,Харків,Московська,вулиця
63fd0dd38cbfb5572cacbc08,6310100000,Харків,Небоженківська,вулиця
63fd0dd38cbfb5572cacbc2c,6310100000,Харків,Новоолексіївська,вулиця
63fd0dd38cbfb5572cacbc37,6310100000,Харків,Ногіна,вулиця
63fd0dd38cbfb5572cacbc61,6310100000,Харків,"П'ятисотницька",вулиця
63fd0dd38cbfb5572cacbca6,6310100000,Харків,Пономаренківська,вулиця
63fd0dd38cbfb5572cacbce3,6310100000,Харків,"Робесп'єра",вулиця
63fd0dd38cbfb5572cacbcea,6310100000,Харків,Ромена Роллана,вулиця
63fd0dd38cbfb5572cacbd05,6310100000,Харків,Саратовська,вулиця
63fd0dd38cbfb5572cacbd24,6310100000,Харків,Сиваська,вулиця
63fd0dd38cbfb5572cacbd2b,6310100000,Харків,Сінна,вулиця
63fd0dd38cbfb5572cacb960,6310100000,Харків,Аграрна,вулиця
63fd0dd38cbfb5572cacb963,6310100000,Харків,Аеродромна,вулиця
63fd0dd38cbfb5572cacb968,6310100000,Харків,Азовська,вулиця
63fd0dd38cbfb5572cacb987,6310100000,Харків,Артюхівська,вулиця
63fd0dd38cbfb5572cacb9a1,6310100000,Харків,Балхаська,вулиця
63fd0dd38cbfb5572cacb9b1,6310100000,Харків,Бесарабська,вулиця
63fd0dd38cbfb5572cacb9c7,6310100000,Харків,Богдана Хмельницького,вулиця
63fd0dd38cbfb5572cacb9c8,6310100000,Харків,Богунського,вулиця
